species	abundance	interval	survey	region	EPID	PlotID	date	time	temperature	wind_speed	sunshine	cloud_cover	flower_cover	veg_hight	but_moth	activity
Maniola jurtina	1	2	3	S	SEG25	S1007	23.07.08	14:40	22	1.5	30	30	8	17	B	day
Maniola jurtina	2	3	3	S	SEG25	S1007	23.07.08	14:40	22	1.5	30	30	8	17	B	day
Maniola jurtina	1	4	3	S	SEG25	S1007	23.07.08	14:40	22	1.5	30	30	8	17	B	day
Maniola jurtina	3	5	3	S	SEG25	S1007	23.07.08	14:40	22	1.5	30	30	8	17	B	day
Maniola jurtina	2	6	3	S	SEG25	S1007	23.07.08	14:40	22	1.5	30	30	8	17	B	day
Maniola jurtina	2	3	3	S	SEG26	S1022	27.07.08	12:30	26	1.5	30	0	5	25	B	day
Maniola jurtina	1	1	3	S	SEG28	S1042	27.07.08	10:30	26	1	30	0	2	15	B	day
Maniola jurtina	1	3	3	S	SEG28	S1042	27.07.08	10:30	26	1	30	0	2	15	B	day
Maniola jurtina	1	5	2	S	SEG29	S1043	11.06.08	11:15	19	2.5	10	70	4	40	B	day
Maniola jurtina	1	5	3	S	SEG29	S1043	28.07.08	09:30	25	1	30	0	3	20	B	day
Maniola jurtina	1	1	3	S	SEG29	S1043	28.07.08	09:30	25	1	30	0	3	20	B	day
Maniola jurtina	1	4	3	S	SEG29	S1043	28.07.08	09:30	25	1	30	0	3	20	B	day
Maniola jurtina	1	6	3	S	SEG30	S690	26.07.08	16:20	27	1	25	20	1	25	B	day
Maniola jurtina	1	1	2	S	SEG31	S698	18.06.08	15:00	24.5	2	5	80	3	5	B	day
Maniola jurtina	1	4	2	S	SEG31	S698	18.06.08	15:00	24.5	2	5	80	3	5	B	day
Maniola jurtina	2	5	3	S	SEG31	S698	26.07.08	14:00	29	1.5	30	20	7	10	B	day
Maniola jurtina	2	6	3	S	SEG31	S698	26.07.08	14:00	29	1.5	30	20	7	10	B	day
Maniola jurtina	1	1	3	S	SEG31	S698	26.07.08	14:00	29	1.5	30	20	7	10	B	day
Maniola jurtina	2	3	3	S	SEG31	S698	26.07.08	14:00	29	1.5	30	20	7	10	B	day
Maniola jurtina	1	6	2	S	SEG32	S701	18.06.08	16:00	24.5	1.5	20	40	0.5	5	B	day
Maniola jurtina	1	4	3	S	SEG32	S701	26.07.08	13:00	28	1.5	25	40	3	17	B	day
Maniola jurtina	1	5	3	S	SEG32	S701	26.07.08	13:00	28	1.5	25	40	3	17	B	day
Maniola jurtina	2	1	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Maniola jurtina	2	2	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Maniola jurtina	1	3	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Maniola jurtina	3	4	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Maniola jurtina	1	5	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Maniola jurtina	1	6	3	S	SEG33	S732	22.07.08	16:00	21	0.5	25	60	4	10	B	day
Maniola jurtina	1	2	2	S	SEG34	S738	18.06.08	11:30	22	1	5	90	1	100	B	day
Maniola jurtina	1	4	3	S	SEG34	S738	25.07.08	15:30	30	1	3	20	0	3	B	day
Maniola jurtina	2	5	3	S	SEG34	S738	25.07.08	15:30	30	1	3	20	0	3	B	day
Maniola jurtina	1	6	3	S	SEG34	S738	25.07.08	15:30	30	1	3	20	0	3	B	day
Maniola jurtina	1	2	3	S	SEG34	S738	25.07.08	15:30	30	1	3	20	0	3	B	day
Maniola jurtina	1	3	3	S	SEG34	S738	25.07.08	15:30	30	1	3	20	0	3	B	day
Maniola jurtina	1	3	3	S	SEG35	S770	25.07.08	13:15	27	2	30	10	2	10	B	day
Maniola jurtina	4	1	3	S	SEG36	S1035	25.07.08	10:50	25.5	1.5	30	0	15	9	B	day
Maniola jurtina	2	2	3	S	SEG36	S1035	25.07.08	10:50	25.5	1.5	30	0	15	9	B	day
Maniola jurtina	2	3	3	S	SEG36	S1035	25.07.08	10:50	25.5	1.5	30	0	15	9	B	day
Maniola jurtina	1	4	3	S	SEG36	S1035	25.07.08	10:50	25.5	1.5	30	0	15	9	B	day
Maniola jurtina	3	6	3	S	SEG36	S1035	25.07.08	10:50	25.5	1.5	30	0	15	9	B	day
Maniola jurtina	1	6	2	S	SEG37	S1036	19.06.08	15:00	26	3	20	30	15	15	B	day
Maniola jurtina	2	1	3	S	SEG37	S1036	26.07.08	15:20	30	1	25	10	5	20	B	day
Maniola jurtina	1	3	3	S	SEG37	S1036	26.07.08	15:20	30	1	25	10	5	20	B	day
Maniola jurtina	1	5	3	S	SEG37	S1036	26.07.08	15:20	30	1	25	10	5	20	B	day
Maniola jurtina	4	6	3	S	SEG37	S1036	26.07.08	15:20	30	1	25	10	5	20	B	day
Maniola jurtina	1	2	2	S	SEG38	S1044	17.06.08	17:15	19	1	30	20	3	20	B	day
Maniola jurtina	5	1	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	B	day
Maniola jurtina	3	2	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	B	day
Maniola jurtina	7	3	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	B	day
Maniola jurtina	8	4	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	B	day
Maniola jurtina	8	5	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	B	day
Maniola jurtina	11	6	3	S	SEG38	S1044	26.07.08	10:45	24	1	30	0	9	15	B	day
Maniola jurtina	1	2	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Maniola jurtina	1	3	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Maniola jurtina	1	4	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Maniola jurtina	1	5	3	S	SEG39	S780	25.07.08	16:40	30	2	30	10	15	6	B	day
Maniola jurtina	2	2	3	S	SEG40	S850	26.07.08	16:45	30	2.5	30	0	10	10	B	day
Maniola jurtina	2	3	3	S	SEG40	S850	26.07.08	16:45	30	2.5	30	0	10	10	B	day
Maniola jurtina	3	4	3	S	SEG40	S850	26.07.08	16:45	30	2.5	30	0	10	10	B	day
Maniola jurtina	3	5	3	S	SEG40	S850	26.07.08	16:45	30	2.5	30	0	10	10	B	day
Maniola jurtina	1	6	3	S	SEG40	S850	26.07.08	16:45	30	2.5	30	0	10	10	B	day
Maniola jurtina	1	4	3	S	SEG41	S974	26.07.08	17:45	28	1	30	10	4	30	B	day
Maniola jurtina	1	5	3	S	SEG41	S974	26.07.08	17:45	28	1	30	10	4	30	B	day
Maniola jurtina	1	6	2	S	SEG42	S1045	14.06.08	15:10	18	2	20	20	30	12	B	day
Maniola jurtina	1	3	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Maniola jurtina	7	4	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Maniola jurtina	2	5	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Maniola jurtina	4	6	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Maniola jurtina	6	1	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Maniola jurtina	1	2	3	S	SEG42	S1045	22.07.08	11:40	19	0.5	0	95	35	70	B	day
Maniola jurtina	1	1	3	S	SEG43	S1046	22.07.08	13:00	19	1	0	100	3	12	B	day
Maniola jurtina	1	5	3	S	SEG43	S1046	22.07.08	13:00	19	1	0	100	3	12	B	day
Maniola jurtina	1	6	3	S	SEG43	S1046	22.07.08	13:00	19	1	0	100	3	12	B	day
Maniola jurtina	1	2	2	S	SEG47	S801	18.06.08	10:15	21	1	25	40	4	30	B	day
Maniola jurtina	4	2	3	S	SEG47	S801	25.07.08	11:55	26.5	1	30	5	2	15	B	day
Maniola jurtina	1	3	3	S	SEG47	S801	25.07.08	11:55	26.5	1	30	5	2	15	B	day
Maniola jurtina	2	4	3	S	SEG47	S801	25.07.08	11:55	26.5	1	30	5	2	15	B	day
Maniola jurtina	2	6	3	S	SEG47	S801	25.07.08	11:55	26.5	1	30	5	2	15	B	day
Maniola jurtina	1	3	2	S	SEG48	S995	17.06.08	10:55	17.5	1	20	60	17	20	B	day
Maniola jurtina	1	4	3	S	SEG48	S995	23.07.08	13:20	22	1.5	15	70	8	14	B	day
Maniola jurtina	1	6	3	S	SEG48	S995	23.07.08	13:20	22	1.5	15	70	8	14	B	day
Maniola jurtina	1	1	3	S	SEG49	S1033	25.07.08	14:20	30	1.5	25	20	2	12	B	day
Maniola jurtina	1	2	3	S	SEG49	S1033	25.07.08	14:20	30	1.5	25	20	2	12	B	day
Maniola jurtina	1	3	3	S	SEG49	S1033	25.07.08	14:20	30	1.5	25	20	2	12	B	day
Maniola jurtina	1	6	3	S	SEG49	S1033	25.07.08	14:20	30	1.5	25	20	2	12	B	day
Melanargia galathea	1	3	3	A	AEG05	A34237	28.07.08	13:30	27	0.5	30	30	1	10	B	day
Melanargia galathea	1	5	3	A	AEG06	A34651	02.08.08	17:20	23	0.25	25	60	1	25	B	day
Melanargia galathea	2	4	3	A	AEG06	A34651	02.08.08	17:20	23	0.25	25	60	1	25	B	day
Melanargia galathea	2	1	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	B	day
Melanargia galathea	2	2	2	A	AEG07	A24854	27.06.08	10:00	19	2	25	40	7	7	B	day
Melanargia galathea	4	1	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Melanargia galathea	3	2	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Melanargia galathea	10	3	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Melanargia galathea	6	4	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Melanargia galathea	3	5	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Melanargia galathea	7	6	3	A	AEG07	A24854	29.07.08	15:25	26	1	20	40	12	10	B	day
Melanargia galathea	4	1	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Melanargia galathea	1	3	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Melanargia galathea	3	6	3	A	AEG08	A42131	02.08.08	11:50	21.5	1	20	70	9	18	B	day
Melanargia galathea	2	1	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Melanargia galathea	2	2	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Melanargia galathea	1	3	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Melanargia galathea	1	5	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Melanargia galathea	1	6	2	A	AEG09	A43687	30.06.08	16:05	22	1	25	30	10	8	B	day
Melanargia galathea	1	5	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Melanargia galathea	1	6	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Melanargia galathea	4	1	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Melanargia galathea	1	3	3	A	AEG09	A43687	03.08.08	17:20	23	1.5	30	10	16	15	B	day
Melanargia galathea	1	4	2	A	AEG10	A8338	29.06.08	15:10	25	1.5	25	30	20	8	B	day
Melanargia galathea	2	1	3	A	AEG10	A8338	29.07.08	10:00	23	1	25	10	3	8	B	day
Melanargia galathea	1	2	3	A	AEG10	A8338	29.07.08	10:00	23	1	25	10	3	8	B	day
Melanargia galathea	1	5	3	A	AEG10	A8338	29.07.08	10:00	23	1	25	10	3	8	B	day
Melanargia galathea	1	4	3	A	AEG12	A20771	28.07.08	17:00	20	0.5	0	100	7	22	B	day
Melanargia galathea	2	4	3	A	AEG13	A22610	29.07.08	14:10	25.5	1.5	20	20	10	20	B	day
Melanargia galathea	2	6	3	A	AEG14	A46088	30.07.08	11:00	25	1.5	30	0	14	12	B	day
Melanargia galathea	5	1	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Melanargia galathea	7	2	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Melanargia galathea	4	3	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Melanargia galathea	3	4	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Melanargia galathea	3	5	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Melanargia galathea	3	6	3	A	AEG22	A45310	30.07.08	14:10	26.5	1	10	10	4	10	B	day
Melanargia galathea	1	5	2	A	AEG25	A7116	29.06.08	16:10	26	1.5	25	10	18	12	B	day
Melanargia galathea	3	1	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Melanargia galathea	1	2	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Melanargia galathea	1	5	3	A	AEG25	A7116	29.07.08	11:00	23	1	0	100	15	12	B	day
Melanargia galathea	1	3	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Melanargia galathea	1	4	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Melanargia galathea	1	5	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Melanargia galathea	3	6	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Melanargia galathea	2	1	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Melanargia galathea	2	2	2	A	AEG26	A28932	26.06.08	12:30	23	1	10	70	15	11	B	day
Melanargia galathea	1	1	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Melanargia galathea	2	4	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Melanargia galathea	2	6	3	A	AEG26	A28932	03.08.08	14:15	24	2	20	40	15	10	B	day
Melanargia galathea	1	1	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Melanargia galathea	1	2	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Melanargia galathea	1	4	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Melanargia galathea	2	5	2	A	AEG27	A40320	30.06.08	13:45	23	1	5	50	25	15	B	day
Melanargia galathea	4	2	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Melanargia galathea	4	3	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Melanargia galathea	1	4	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Melanargia galathea	1	6	3	A	AEG27	A40320	02.08.08	14:30	22.5	1	15	70	6	20	B	day
Melanargia galathea	1	5	2	A	AEG28	A42175	01.07.08	10:00	22	2	30	0	25	12	B	day
Melanargia galathea	2	2	3	A	AEG28	A42175	01.08.08	13:45	24.5	2.5	5	90	17	18	B	day
Melanargia galathea	1	3	3	A	AEG28	A42175	01.08.08	13:45	24.5	2.5	5	90	17	18	B	day
Melanargia galathea	1	4	3	A	AEG28	A42175	01.08.08	13:45	24.5	2.5	5	90	17	18	B	day
Melanargia galathea	2	5	3	A	AEG28	A42175	01.08.08	13:45	24.5	2.5	5	90	17	18	B	day
Melanargia galathea	1	6	3	A	AEG28	A42175	01.08.08	13:45	24.5	2.5	5	90	17	18	B	day
Melanargia galathea	6	1	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Melanargia galathea	4	2	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Melanargia galathea	6	3	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Melanargia galathea	7	4	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Melanargia galathea	3	5	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Melanargia galathea	6	6	2	A	AEG32	A41172	01.07.08	11:30	23	1.5	30	10	15	70	B	day
Melanargia galathea	17	1	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Melanargia galathea	8	2	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Melanargia galathea	8	3	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Melanargia galathea	10	4	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Melanargia galathea	24	5	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Melanargia galathea	12	6	3	A	AEG32	A41172	01.08.08	09:45	22.5	0.5	10	80	15	40	B	day
Melanargia galathea	1	3	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Melanargia galathea	1	4	2	A	AEG33	A41959	01.07.08	15:45	26	0.5	30	10	25	20	B	day
Melanargia galathea	3	1	3	A	AEG33	A41959	01.08.08	14:55	23	0.5	0	100	20	35	B	day
Melanargia galathea	2	5	2	A	AEG34	A43366	01.07.08	13:30	25	1	25	40	20	12	B	day
Melanargia galathea	1	3	3	A	AEG34	A43366	01.08.08	12:40	24	2	5	90	12	25	B	day
Melanargia galathea	1	4	3	A	AEG34	A43366	01.08.08	12:40	24	2	5	90	12	25	B	day
Melanargia galathea	1	4	3	A	AEG37	A30361	29.07.08	17:00	24	1	20	40	5	25	B	day
Melanargia galathea	1	4	3	A	AEG38	A32042	05.08.08	12:45	20.5	1.5	15	50	4	20	B	day
Melanargia galathea	1	1	3	A	AEG39	A32195	29.07.08	17:50	23.5	0.5	5	60	2	35	B	day
Melanargia galathea	1	1	3	A	AEG42	A24657	29.07.08	13:15	24	1.5	30	20	13	17	B	day
Melanargia galathea	1	2	3	A	AEG42	A24657	29.07.08	13:15	24	1.5	30	20	13	17	B	day
Melanargia galathea	1	3	3	A	AEG42	A24657	29.07.08	13:15	24	1.5	30	20	13	17	B	day
Melanargia galathea	1	6	3	A	AEG42	A24657	29.07.08	13:15	24	1.5	30	20	13	17	B	day
Melanargia galathea	1	3	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	B	day
Melanargia galathea	2	4	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	B	day
Melanargia galathea	1	6	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	B	day
Melanargia galathea	2	1	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	B	day
Melanargia galathea	1	2	3	A	AEG43	A49542	30.07.08	16:20	25	0.5	10	50	5	13	B	day
Melanargia galathea	1	1	3	A	AEG44	A33605	03.08.08	13:00	23	1	15	60	6	10	B	day
Melanargia galathea	1	2	3	A	AEG46	A33626	02.08.08	15:40	24.5	1	10	70	4	15	B	day
Melanargia galathea	3	3	3	A	AEG46	A33626	02.08.08	15:40	24.5	1	10	70	4	15	B	day
Melanargia galathea	2	4	3	A	AEG46	A33626	02.08.08	15:40	24.5	1	10	70	4	15	B	day
Melanargia galathea	2	5	3	A	AEG46	A33626	02.08.08	15:40	24.5	1	10	70	4	15	B	day
Melanargia galathea	1	6	3	A	AEG46	A33626	02.08.08	15:40	24.5	1	10	70	4	15	B	day
Melanargia galathea	1	1	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	B	day
Melanargia galathea	2	2	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	B	day
Melanargia galathea	5	3	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	B	day
Melanargia galathea	2	5	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	B	day
Melanargia galathea	2	6	2	A	AEG47	A35283	30.06.08	11:50	21	0.5	5	90	14	7	B	day
Melanargia galathea	2	3	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Melanargia galathea	3	4	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Melanargia galathea	5	5	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Melanargia galathea	2	6	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Melanargia galathea	2	1	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Melanargia galathea	2	2	3	A	AEG47	A35283	03.08.08	15:55	24	1.5	20	70	15	15	B	day
Melanargia galathea	1	1	2	A	AEG48	A43134	24.06.08	13:30	25	1	0	80	17	15	B	day
Melanargia galathea	1	1	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	B	day
Melanargia galathea	1	6	3	A	AEG48	A43134	02.08.08	13:00	21.5	1	10	80	10	20	B	day
Melanargia galathea	2	4	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Melanargia galathea	1	3	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Melanargia galathea	3	1	2	A	AEG49	A43953	01.07.08	14:30	26	1	30	20	10	10	B	day
Melanargia galathea	2	1	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Melanargia galathea	2	3	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Melanargia galathea	3	4	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Melanargia galathea	2	5	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Melanargia galathea	3	6	3	A	AEG49	A43953	01.08.08	11:30	23	0.5	0	100	16	13	B	day
Melanargia galathea	1	3	2	H	HEG04	H20510	07.07.08	10:30	21	2.5	15	80	1	6	B	day
Melanargia galathea	1	3	2	H	HEG04	H20510	07.07.08	10:30	21	2.5	15	80	1	6	B	day
Melanargia galathea	1	3	2	H	HEG04	H20510	07.07.08	10:30	21	2.5	15	80	1	6	B	day
Melanargia galathea	1	6	2	H	HEG06	H30409	06.07.08	10:00	19	1	20	50	25	17	B	day
Melanargia galathea	1	1	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Melanargia galathea	1	3	2	H	HEG08	H14707	13.07.08	13:30	18.5	1	0	100	25	30	B	day
Melanargia galathea	1	1	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Melanargia galathea	1	2	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Melanargia galathea	2	3	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Melanargia galathea	1	4	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Melanargia galathea	2	6	2	H	HEG09	H30212	14.07.08	10:30	18	1.5	5	90	15	20	B	day
Melanargia galathea	1	6	3	H	HEG09	H30212	11.08.08	11:10	21.5	1.5	20	40	9	18	B	day
Melanargia galathea	1	3	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	B	day
Melanargia galathea	1	6	2	H	HEG10	H22151	04.07.08	14:50	22	1.5	30	10	1.5	7	B	day
Melanargia galathea	1	2	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	B	day
Melanargia galathea	2	3	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	B	day
Melanargia galathea	4	4	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	B	day
Melanargia galathea	3	5	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	B	day
Melanargia galathea	2	6	2	H	HEG11	H24761	04.07.08	15:50	23	1	25	30	7	7	B	day
Melanargia galathea	1	5	2	H	HEG14	H19568	16.07.08	09:45	18.5	1	0	100	1	6	B	day
Melanargia galathea	1	3	2	H	HEG16	H12643	11.07.08	14:50	22.5	1	0	100	20	17	B	day
Melanargia galathea	1	4	2	H	HEG16	H12643	11.07.08	14:50	22.5	1	0	100	20	17	B	day
Melanargia galathea	1	1	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	B	day
Melanargia galathea	1	4	2	H	HEG18	H16581	16.07.08	10:45	22.5	1	0	90	10	25	B	day
Melanargia galathea	3	4	2	H	HEG19	H20606	15.07.08	09:40	19	2	30	0	8	25	B	day
Melanargia galathea	1	6	2	H	HEG19	H20606	15.07.08	09:40	19	2	30	0	8	25	B	day
Melanargia galathea	5	1	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Melanargia galathea	5	2	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Melanargia galathea	5	3	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Melanargia galathea	2	4	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Melanargia galathea	3	5	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Melanargia galathea	1	6	2	H	HEG20	H30205	06.07.08	15:00	23	1.5	0	100	30	30	B	day
Melanargia galathea	1	1	2	H	HEG27	H20121	15.07.08	16:00	25	1.5	10	60	4	10	B	day
Melanargia galathea	1	2	2	H	HEG27	H20121	15.07.08	16:00	25	1.5	10	60	4	10	B	day
Melanargia galathea	1	3	2	H	HEG27	H20121	15.07.08	16:00	25	1.5	10	60	4	10	B	day
Melanargia galathea	3	6	2	H	HEG27	H20121	15.07.08	16:00	25	1.5	10	60	4	10	B	day
Melanargia galathea	4	1	2	H	HEG28	H20535	04.07.08	12:30	21	2	25	10	6	12	B	day
Melanargia galathea	1	3	2	H	HEG28	H20535	04.07.08	12:30	21	2	25	10	6	12	B	day
Melanargia galathea	1	2	2	H	HEG35	H30417	06.07.08	12:10	25	1.5	5	80	15	15	B	day
Melanargia galathea	2	3	2	H	HEG35	H30417	06.07.08	12:10	25	1.5	5	80	15	15	B	day
Melanargia galathea	1	6	2	H	HEG35	H30417	06.07.08	12:10	25	1.5	5	80	15	15	B	day
Melanargia galathea	1	6	2	H	HEG36	H20241	14.07.08	15:00	18.5	0.5	0	95	3	10	B	day
Melanargia galathea	1	3	2	H	HEG37	H20245	11.07.08	16:10	24.5	2	5	80	15	20	B	day
Melanargia galathea	1	5	2	H	HEG37	H20245	11.07.08	16:10	24.5	2	5	80	15	20	B	day
Melanargia galathea	1	2	2	H	HEG41	H888	14.07.08	12:20	18	2.5	0	100	10	10	B	day
Melanargia galathea	1	6	3	H	HEG41	H888	11.08.08	12:30	22	2.5	20	50	11	25	B	day
Melanargia galathea	1	6	2	H	HEG42	H13708	15.07.08	11:25	21.5	2	20	60	15	25	B	day
Melanargia galathea	1	6	3	H	HEG42	H13708	17.08.08	12:50	22	1.5	25	20	10	17	B	day
Melanargia galathea	4	1	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Melanargia galathea	2	2	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Melanargia galathea	4	3	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Melanargia galathea	2	4	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Melanargia galathea	1	5	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Melanargia galathea	5	6	2	H	HEG43	H19577	04.07.08	16:30	22	1	30	10	17	20	B	day
Melanargia galathea	1	1	2	H	HEG44	H20215	15.07.08	14:20	24	2	25	50	7	20	B	day
